Municipio;¡rea;AÒo
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060956;2011
LABRANZAGRANDE;0,060956;2011
LABRANZAGRANDE;0,060956;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,120174;2011
LABRANZAGRANDE;0,512376;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,534241;2011
LABRANZAGRANDE;0,120179;2011
LABRANZAGRANDE;0,516984;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,121588;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,06096;2011
LABRANZAGRANDE;0,060959;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060962;2011
LABRANZAGRANDE;0,060969;2011
LABRANZAGRANDE;0,120173;2011
LABRANZAGRANDE;0,183835;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;1,109236;2011
LABRANZAGRANDE;0,121581;2011
LABRANZAGRANDE;0,060962;2011
LABRANZAGRANDE;0,060962;2011
LABRANZAGRANDE;0,060959;2011
LABRANZAGRANDE;0,121584;2011
LABRANZAGRANDE;0,121577;2011
LABRANZAGRANDE;0,121583;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,120178;2011
LABRANZAGRANDE;0,121583;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,534241;2011
LABRANZAGRANDE;0,06096;2011
LABRANZAGRANDE;0,060967;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,060959;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,060962;2011
LABRANZAGRANDE;0,453034;2011
LABRANZAGRANDE;1,466674;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,120186;2011
LABRANZAGRANDE;0,060968;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,836659;2011
LABRANZAGRANDE;0,060962;2011
LABRANZAGRANDE;0,060974;2011
LABRANZAGRANDE;0,422928;2011
LABRANZAGRANDE;0,060967;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,321493;2011
LABRANZAGRANDE;0,183825;2011
LABRANZAGRANDE;0,060961;2011
LABRANZAGRANDE;0,120193;2011
LABRANZAGRANDE;0,060966;2011
LABRANZAGRANDE;0,060966;2011
LABRANZAGRANDE;0,64995;2011
LABRANZAGRANDE;0,121607;2011
LABRANZAGRANDE;0,120178;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,183851;2011
LABRANZAGRANDE;0,121606;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,121586;2011
LABRANZAGRANDE;0,060964;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;1,375445;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,060965;2011
LABRANZAGRANDE;0,39204;2011
LABRANZAGRANDE;0,089056;2011
LABRANZAGRANDE;0,280924;2011
LABRANZAGRANDE;0,060963;2011
LABRANZAGRANDE;0,060964;2011
LABRANZAGRANDE;0,914733;2011
LABRANZAGRANDE;0,060964;2011
LABRANZAGRANDE;0,060964;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,121589;2011
LABRANZAGRANDE;0,060944;2011
LABRANZAGRANDE;0,121605;2011
LABRANZAGRANDE;0,060966;2011
LABRANZAGRANDE;0,060967;2011
LABRANZAGRANDE;0,240202;2011
LABRANZAGRANDE;0,600889;2011
LABRANZAGRANDE;0,12159;2011
LABRANZAGRANDE;0,57175;2011
LABRANZAGRANDE;0,12159;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,183818;2011
LABRANZAGRANDE;0,121596;2011
LABRANZAGRANDE;0,060966;2011
LABRANZAGRANDE;0,121596;2011
LABRANZAGRANDE;0,35447;2011
LABRANZAGRANDE;0,315387;2011
LABRANZAGRANDE;0,183862;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,195166;2011
LABRANZAGRANDE;0,06098;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,060969;2011
LABRANZAGRANDE;0,178532;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,120187;2011
LABRANZAGRANDE;0,777134;2011
LABRANZAGRANDE;0,239339;2011
LABRANZAGRANDE;0,121597;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,121613;2011
LABRANZAGRANDE;0,405001;2011
LABRANZAGRANDE;0,316624;2011
LABRANZAGRANDE;0,060969;2011
LABRANZAGRANDE;0,060972;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,239321;2011
LABRANZAGRANDE;0,121608;2011
LABRANZAGRANDE;0,120188;2011
LABRANZAGRANDE;0,060971;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,121606;2011
LABRANZAGRANDE;0,120188;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,124222;2011
LABRANZAGRANDE;0,057024;2011
LABRANZAGRANDE;0,178093;2011
LABRANZAGRANDE;0,1202;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,798134;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,120201;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,120198;2011
LABRANZAGRANDE;0,06097;2011
LABRANZAGRANDE;0,209031;2011
LABRANZAGRANDE;0,121603;2011
LABRANZAGRANDE;0,05703;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,178535;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,120198;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,121608;2011
LABRANZAGRANDE;0,120199;2011
LABRANZAGRANDE;0,375702;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,599752;2011
LABRANZAGRANDE;0,120209;2011
LABRANZAGRANDE;0,121608;2011
LABRANZAGRANDE;0,25211;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,060981;2011
LABRANZAGRANDE;0,060972;2011
LABRANZAGRANDE;0,463983;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,060972;2011
LABRANZAGRANDE;0,060981;2011
LABRANZAGRANDE;0,060981;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,060983;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,121616;2011
LABRANZAGRANDE;0,1202;2011
LABRANZAGRANDE;0,121608;2011
LABRANZAGRANDE;0,239349;2011
LABRANZAGRANDE;2,792812;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;1,257324;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,178535;2011
LABRANZAGRANDE;0,327355;2011
LABRANZAGRANDE;0,120206;2011
LABRANZAGRANDE;0,515023;2011
LABRANZAGRANDE;0,121612;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060976;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;1,041826;2011
LABRANZAGRANDE;0,103491;2011
LABRANZAGRANDE;0,178109;2011
LABRANZAGRANDE;0,782167;2011
LABRANZAGRANDE;0,810702;2011
LABRANZAGRANDE;0,124233;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,121608;2011
LABRANZAGRANDE;0,183857;2011
LABRANZAGRANDE;0,060975;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;1,403193;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,339928;2011
LABRANZAGRANDE;0,28488;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,060978;2011
LABRANZAGRANDE;0,060977;2011
LABRANZAGRANDE;0,206321;2011
LABRANZAGRANDE;0,060981;2011
LABRANZAGRANDE;0,120203;2011
LABRANZAGRANDE;0,120204;2011
LABRANZAGRANDE;0,17855;2011
LABRANZAGRANDE;0,404987;2011
LABRANZAGRANDE;0,089058;2011
LABRANZAGRANDE;0,201239;2011
LABRANZAGRANDE;0,120204;2011
LABRANZAGRANDE;0,542095;2011
LABRANZAGRANDE;1,653681;2011
LABRANZAGRANDE;0,120214;2011
LABRANZAGRANDE;0,060983;2011
LABRANZAGRANDE;0,596078;2011
LABRANZAGRANDE;0,239352;2011
LABRANZAGRANDE;0,060983;2011
LABRANZAGRANDE;0,060979;2011
LABRANZAGRANDE;0,178547;2011
LABRANZAGRANDE;0,060984;2011
LABRANZAGRANDE;0,060984;2011
LABRANZAGRANDE;0,121628;2011
LABRANZAGRANDE;0,120214;2011
LABRANZAGRANDE;0,060983;2011
LABRANZAGRANDE;0,763997;2011
LABRANZAGRANDE;0,494649;2011
LABRANZAGRANDE;0,060984;2011
LABRANZAGRANDE;0,060984;2011
LABRANZAGRANDE;0,060984;2011
LABRANZAGRANDE;0,120216;2011
LABRANZAGRANDE;0,209056;2011
LABRANZAGRANDE;0,120217;2011
LABRANZAGRANDE;0,120217;2011
LABRANZAGRANDE;0,060985;2011
LABRANZAGRANDE;0,060985;2011
LABRANZAGRANDE;0,060986;2011
LABRANZAGRANDE;0,861817;2011
LABRANZAGRANDE;0,060988;2011
LABRANZAGRANDE;0,060988;2011
LABRANZAGRANDE;0,060988;2011
LA CAPILLA;0,060977;2011
LA CAPILLA;0,060978;2011
LA CAPILLA;0,120203;2011
LA CAPILLA;0,060979;2011
LA CAPILLA;0,121616;2011
LA CAPILLA;0,239338;2011
LA CAPILLA;0,060979;2011
LA CAPILLA;0,057033;2011
LA CAPILLA;0,356245;2011
LA CAPILLA;0,120207;2011
LA CAPILLA;0,620138;2011
LA CAPILLA;0,06098;2011
LA CAPILLA;0,120207;2011
LA CAPILLA;0,120206;2011
LA CAPILLA;0,060979;2011
LA CAPILLA;0,060983;2011
LA CAPILLA;0,060983;2011
LA CAPILLA;0,060983;2011
LA VICTORIA;0,060931;2011
LA VICTORIA;0,120106;2011
LA VICTORIA;0,060931;2011
LA VICTORIA;0,060931;2011
LA VICTORIA;0,120109;2011
LA VICTORIA;0,060932;2011
LA VICTORIA;0,12011;2011
LA VICTORIA;0,060933;2011
LA VICTORIA;0,060933;2011
LA VICTORIA;0,120111;2011
LA VICTORIA;0,060934;2011
LA VICTORIA;0,239131;2011
LA VICTORIA;0,060935;2011
LA VICTORIA;0,060936;2011
LA VICTORIA;0,060936;2011
LA UVITA;0,121429;2011
LA UVITA;0,060886;2011
LA UVITA;0,121424;2011
LA UVITA;0,060886;2011
LA UVITA;0,120053;2011
LA UVITA;0,060889;2011
LA UVITA;0,945576;2011
LA UVITA;0,060891;2011
LA UVITA;0,238969;2011
LA UVITA;0,060894;2011
LA UVITA;0,060894;2011
LA UVITA;0,060894;2011
LA UVITA;0,120064;2011
LA UVITA;0,060899;2011
LA UVITA;0,060899;2011
LA UVITA;0,060897;2011
LA UVITA;0,060897;2011
LA UVITA;0,060897;2011
LA UVITA;0,060897;2011
LA UVITA;0,206056;2011
LA UVITA;0,12007;2011
LA UVITA;0,121453;2011
LA UVITA;0,0609;2011
LA UVITA;0,0609;2011
VILLA DE LEYVA;0,12009;2011
VILLA DE LEYVA;0,239104;2011
VILLA DE LEYVA;0,060919;2011
VILLA DE LEYVA;0,327054;2011
VILLA DE LEYVA;0,06092;2011
VILLA DE LEYVA;0,060921;2011
VILLA DE LEYVA;0,060921;2011
VILLA DE LEYVA;0,239109;2011
VILLA DE LEYVA;0,060921;2011
VILLA DE LEYVA;0,194978;2011
VILLA DE LEYVA;0,121503;2011
VILLA DE LEYVA;0,060922;2011
VILLA DE LEYVA;0,060923;2011
VILLA DE LEYVA;0,121506;2011
VILLA DE LEYVA;0,183698;2011
VILLA DE LEYVA;0,060926;2011
VILLA DE LEYVA;0,239132;2011
VILLA DE LEYVA;0,060927;2011
VILLA DE LEYVA;0,060927;2011
VILLA DE LEYVA;0,360497;2011
VILLA DE LEYVA;0,060929;2011
VILLA DE LEYVA;0,060929;2011
MACANAL;0,139059;2011
MACANAL;0,06099;2011
MACANAL;0,06099;2011
MACANAL;0,060991;2011
MACANAL;0,120229;2011
MACANAL;0,060992;2011
MACANAL;0,060992;2011
MACANAL;0,183904;2011
MACANAL;0,206371;2011
MACANAL;0,060992;2011
MACANAL;0,120233;2011
MACANAL;0,121643;2011
MACANAL;0,060993;2011
MACANAL;0,060993;2011
MACANAL;0,060993;2011
MACANAL;0,178584;2011
MACANAL;0,060992;2011
MACANAL;0,060991;2011
MACANAL;0,12023;2011
MACANAL;0,060991;2011
MACANAL;0,178584;2011
MACANAL;0,060993;2011
MACANAL;0,060993;2011
MACANAL;0,057046;2011
MACANAL;0,178587;2011
MACANAL;0,060993;2011
MACANAL;0,121644;2011
MACANAL;0,060993;2011
MACANAL;0,206375;2011
MACANAL;0,060994;2011
MACANAL;0,211024;2011
MACANAL;0,060993;2011
MACANAL;0,497211;2011
MACANAL;0,060993;2011
MACANAL;0,267244;2011
MACANAL;0,060994;2011
MACANAL;0,060992;2011
MACANAL;0,060992;2011
MACANAL;0,060992;2011
MACANAL;0,121644;2011
MACANAL;0,121642;2011
MACANAL;0,120235;2011
MACANAL;0,060992;2011
MACANAL;0,178583;2011
MACANAL;0,060994;2011
MACANAL;0,060992;2011
MACANAL;0,060996;2011
MACANAL;0,060992;2011
MACANAL;0,060993;2011
MACANAL;0,060996;2011
MACANAL;1,636852;2011
MACANAL;0,060993;2011
MACANAL;0,060993;2011
MACANAL;0,060995;2011
MACANAL;0,239398;2011
MACANAL;0,060995;2011
MACANAL;0,121648;2011
MACANAL;0,060993;2011
MACANAL;0,060993;2011
MACANAL;0,195215;2011
MACANAL;0,060995;2011
MACANAL;0,120237;2011
MACANAL;0,178168;2011
MACANAL;0,12165;2011
MACANAL;0,060995;2011
MACANAL;0,060995;2011
MACANAL;0,060993;2011
MACANAL;0,060993;2011
MACANAL;0,206377;2011
MACANAL;0,060994;2011
MACANAL;0,120236;2011
MACANAL;0,195214;2011
MACANAL;0,121649;2011
MACANAL;0,120242;2011
MACANAL;0,211038;2011
MACANAL;0,060994;2011
MACANAL;0,121648;2011
MACANAL;0,479845;2011
MACANAL;0,627646;2011
MACANAL;0,315468;2011
MACANAL;0,060996;2011
MACANAL;0,121652;2011
MACANAL;0,060994;2011
MACANAL;1,560355;2011
MACANAL;0,060996;2011
MACANAL;0,060998;2011
MACANAL;0,121654;2011
MACANAL;0,060998;2011
MACANAL;0,060999;2011
MACANAL;0,060997;2011
MACANAL;0,060998;2011
MACANAL;0,209103;2011
MACANAL;0,060998;2011
MACANAL;0,060999;2011
MACANAL;0,061;2011
MACANAL;0,060999;2011
MACANAL;0,060999;2011
MACANAL;0,060999;2011
MACANAL;0,060997;2011
MACANAL;0,060997;2011
MACANAL;0,060998;2011
MACANAL;0,239408;2011
MACANAL;0,060997;2011
MACANAL;0,120245;2011
MACANAL;0,120245;2011
MACANAL;0,061;2011
MACANAL;0,061;2011
MACANAL;0,061;2011
MACANAL;0,061;2011
MACANAL;0,121659;2011
MACANAL;0,124286;2011
MACANAL;0,061001;2011
MACANAL;0,061001;2011
MACANAL;0,061;2011
MACANAL;0,195235;2011
MACANAL;1,000534;2011
MACANAL;0,961017;2011
MACANAL;0,120248;2011
MACANAL;0,061001;2011
MACANAL;0,061001;2011
MACANAL;0,061001;2011
MACANAL;0,061001;2011
MACANAL;0,12166;2011
MACANAL;0,035666;2011
MARIPÕ;0,060922;2011
MARIPÕ;0,178368;2011
MARIPÕ;0,178368;2011
MARIPÕ;0,120094;2011
MARIPÕ;0,060923;2011
MARIPÕ;0,060923;2011
MARIPÕ;0,045121;2011
MARIPÕ;0,194972;2011
MARIPÕ;0,060923;2011
MARIPÕ;0,060923;2011
MARIPÕ;0,121499;2011
MARIPÕ;0,344765;2011
MARIPÕ;0,060924;2011
MARIPÕ;0,060924;2011
MARIPÕ;0,060924;2011
MARIPÕ;0,316337;2011
MARIPÕ;0,206142;2011
MARIPÕ;0,060924;2011
MARIPÕ;0,060925;2011
MARIPÕ;0,239107;2011
MARIPÕ;0,060925;2011
MARIPÕ;0,088982;2011
MARIPÕ;0,239107;2011
MARIPÕ;0,060925;2011
MARIPÕ;0,060925;2011
MARIPÕ;0,060925;2011
MARIPÕ;0,121503;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,120101;2011
MARIPÕ;0,120101;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,432153;2011
MARIPÕ;0,120102;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060926;2011
MARIPÕ;0,060927;2011
MARIPÕ;0,060927;2011
MARIPÕ;0,056984;2011
MARIPÕ;0,060927;2011
MARIPÕ;0,120104;2011
MARIPÕ;0,060927;2011
MARIPÕ;0,533906;2011
MARIPÕ;0,121512;2011
MARIPÕ;0,183708;2011
MARIPÕ;0,060927;2011
MARIPÕ;0,060927;2011
MARIPÕ;0,060928;2011
MARIPÕ;0,060928;2011
MARIPÕ;0,060928;2011
MARIPÕ;0,060928;2011
MARIPÕ;0,120105;2011
MARIPÕ;0,178386;2011
MARIPÕ;0,121508;2011
MARIPÕ;0,060928;2011
MARIPÕ;0,121509;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,417124;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,060929;2011
MARIPÕ;0,12011;2011
MARIPÕ;0,06093;2011
MARIPÕ;0,060931;2011
MARIPÕ;0,06093;2011
MARIPÕ;0,121513;2011
MARIPÕ;0,121513;2011
MARIPÕ;0,121513;2011
MARIPÕ;0,06093;2011
MARIPÕ;0,060931;2011
MARIPÕ;0,060931;2011
MARIPÕ;0,060931;2011
MARIPÕ;0,120113;2011
MARIPÕ;0,060932;2011
MARIPÕ;0,000775;2011
MARIPÕ;0,060932;2011
MARIPÕ;0,060933;2011
MARIPÕ;0,060933;2011
MARIPÕ;0,060933;2011
MARIPÕ;0,060933;2011
MARIPÕ;0,060934;2011
MIRAFLORES;0,183855;2011
MIRAFLORES;0,060976;2011
MIRAFLORES;0,060976;2011
MIRAFLORES;0,103493;2011
MIRAFLORES;0,121609;2011
MIRAFLORES;0,060977;2011
MIRAFLORES;0,060977;2011
MIRAFLORES;0,121612;2011
MIRAFLORES;0,060977;2011
MIRAFLORES;0,060978;2011
MIRAFLORES;0,060977;2011
MIRAFLORES;0,060978;2011
MIRAFLORES;0,060977;2011
MIRAFLORES;0,178541;2011
MIRAFLORES;0,060977;2011
MIRAFLORES;0,06098;2011
MIRAFLORES;0,06098;2011
MIRAFLORES;0,06098;2011
MIRAFLORES;0,120205;2011
MIRAFLORES;0,060979;2011
MIRAFLORES;0,060978;2011
MIRAFLORES;0,121617;2011
MIRAFLORES;0,121617;2011
MIRAFLORES;0,120207;2011
MIRAFLORES;0,060979;2011
MIRAFLORES;0,239339;2011
MIRAFLORES;0,120209;2011
MIRAFLORES;0,060981;2011
MIRAFLORES;0,792747;2011
MIRAFLORES;0,06098;2011
MIRAFLORES;0,060984;2011
MIRAFLORES;0,060983;2011
MIRAFLORES;0,121621;2011
MIRAFLORES;0,060982;2011
MIRAFLORES;0,060985;2011
MIRAFLORES;0,120216;2011
MIRAFLORES;0,284917;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,121631;2011
MIRAFLORES;0,239368;2011
MIRAFLORES;0,239356;2011
MIRAFLORES;0,060985;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,338998;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,022357;2011
MIRAFLORES;0,060985;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060985;2011
MIRAFLORES;0,120218;2011
MIRAFLORES;0,178561;2011
MIRAFLORES;0,060985;2011
MIRAFLORES;0,060985;2011
MIRAFLORES;0,060985;2011
MIRAFLORES;0,121628;2011
MIRAFLORES;0,121636;2011
MIRAFLORES;0,178563;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,120221;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,120225;2011
MIRAFLORES;0,121631;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,178566;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060986;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,06099;2011
MIRAFLORES;0,121634;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060988;2011
MIRAFLORES;0,06099;2011
MIRAFLORES;1,135861;2011
MIRAFLORES;0,121633;2011
MIRAFLORES;0,121637;2011
MIRAFLORES;0,060988;2011
MIRAFLORES;0,060988;2011
MIRAFLORES;0,178573;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,120222;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060987;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,06099;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,209072;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,121635;2011
MIRAFLORES;0,121636;2011
MIRAFLORES;0,239374;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,206359;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,239375;2011
MIRAFLORES;0,843623;2011
MIRAFLORES;0,121635;2011
MIRAFLORES;0,06099;2011
MIRAFLORES;0,060989;2011
MIRAFLORES;0,06099;2011
MONGUA;0,060944;2011
MONGUA;0,178447;2011
MONGUA;0,12155;2011
MONGUA;0,120141;2011
MONGUA;0,120138;2011
MONGUA;0,121553;2011
MONGUA;0,316444;2011
MONGUA;0,060945;2011
MONGUA;0,060943;2011
MONGUA;0,060943;2011
MONGUA;0,060943;2011
MONGUA;0,060943;2011
MONGUA;0,121545;2011
MONGUA;0,121549;2011
MONGUA;0,208917;2011
MONGUA;0,060947;2011
MONGUA;0,060947;2011
MONGUA;0,060946;2011
MONGUA;0,240137;2011
MONGUA;0,120144;2011
MONGUA;0,120144;2011
MONGUA;0,120144;2011
MONGUA;0,338786;2011
MONGUA;0,121538;2011
MONGUA;0,178463;2011
MONGUA;0,060949;2011
MONGUA;0,060951;2011
MONGUA;0,239214;2011
MONGUA;0,183771;2011
MONGUA;0,060948;2011
MONGUA;0,121557;2011
MONGUA;0,120146;2011
MONGUA;0,060953;2011
MONGUA;0,060942;2011
MONGUA;0,060954;2011
MONGUA;0,121565;2011
MONGUA;0,060945;2011
MONGUA;0,060954;2011
MONGUA;0,300473;2011
MONGUA;0,120151;2011
MONGUA;0,239226;2011
MONGUA;0,06095;2011
MONGUA;0,06095;2011
MONGUA;0,060952;2011
MONGUA;0,060953;2011
MONGUA;0,060951;2011
MONGUA;0,120154;2011
MONGUA;0,121563;2011
MONGUA;0,726088;2011
MONGUA;0,060953;2011
MONGUA;0,239247;2011
MONGUA;0,206235;2011
MONGUA;0,060956;2011
MONGUA;0,590462;2011
MONGUA;0,060955;2011
MONGUA;0,06095;2011
MONGUA;0,052873;2011
MONGUA;0,12156;2011
MONGUA;0,060951;2011
MONGUA;0,060956;2011
MONGUA;0,060955;2011
MONGUA;0,06095;2011
MONGUA;0,060948;2011
MONGUA;0,060957;2011
MONGUA;0,060959;2011
MONGUA;1,106091;2011
MONGUA;0,060958;2011
MONGUA;0,060958;2011
MONGUA;0,120157;2011
MONGUA;0,060951;2011
MONGUA;0,121561;2011
MONGUA;0,060955;2011
MONGUA;0,060953;2011
MONGUA;0,060954;2011
MONGUA;0,20904;2011
MONGUA;0,060954;2011
MONGUA;0,273171;2011
MONGUA;0,206244;2011
MONGUA;1,21409;2011
MONGUA;0,060954;2011
MONGUA;0,413607;2011
MONGUA;0,121565;2011
MONGUA;0,060954;2011
MONGUA;0,060953;2011
MONGUA;0,060951;2011
MONGUA;0,060957;2011
MONGUA;0,060953;2011
MONGUA;0,93806;2011
MONGUA;0,195089;2011
MONGUA;0,060956;2011
MONGUA;0,120157;2011
MONGUA;0,254076;2011
MONGUA;0,20898;2011
MONGUA;0,121582;2011
MONGUA;0,060955;2011
MONGUA;0,060955;2011
MONGUA;0,060955;2011
MONGUA;0,060957;2011
MONGUA;0,239249;2011
MONGUÕ;0,208902;2011
MONGUÕ;0,493573;2011
MONGUÕ;0,060941;2011
MONGUÕ;0,060941;2011
MONGUÕ;0,060941;2011
MONGUÕ;1,197037;2011
MONGUÕ;0,060944;2011
MONGUÕ;0,060944;2011
MONGUÕ;0,121547;2011
MONIQUIR¡;0,045733;2011
MONIQUIR¡;0,060893;2011
MONIQUIR¡;0,764269;2011
MONIQUIR¡;0,121438;2011
MONIQUIR¡;0,178284;2011
MONIQUIR¡;0,060893;2011
MONIQUIR¡;0,060893;2011
MONIQUIR¡;0,060893;2011
MONIQUIR¡;0,120037;2011
MONIQUIR¡;0,208721;2011
MONIQUIR¡;0,060894;2011
MONIQUIR¡;0,060895;2011
MONIQUIR¡;0,121448;2011
MONIQUIR¡;0,758617;2011
MONIQUIR¡;0,088938;2011
MONIQUIR¡;0,056954;2011
MONIQUIR¡;0,088938;2011
MONIQUIR¡;0,120041;2011
MONIQUIR¡;0,060895;2011
MONIQUIR¡;0,060895;2011
MONIQUIR¡;0,402357;2011
MONIQUIR¡;0,239009;2011
MONIQUIR¡;0,183576;2011
MONIQUIR¡;0,121442;2011
MONIQUIR¡;0,060895;2011
MONIQUIR¡;0,387543;2011
MONIQUIR¡;0,060896;2011
MONIQUIR¡;0,060895;2011
MONIQUIR¡;0,12004;2011
